Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-09-02,2020,9,2,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-09-03,2020,9,3,†,28.0,,12.5,,20.3,,0.0,,2.3,,3.6,,0.0,,3.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-09-04,2020,9,4,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-09-05,2020,9,5,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-09-06,2020,9,6,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-09-07,2020,9,7,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-09-08,2020,9,8,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-09-09,2020,9,9,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-09-10,2020,9,10,†,19.0,,16.0,,17.5,,0.5,,0.0,,0.6,,0.0,,0.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-09-11,2020,9,11,†,19.5,,12.0,,15.8,,2.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-09-12,2020,9,12,†,21.0,,7.5,,14.3,,3.7,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-09-13,2020,9,13,†,26.0,,17.5,,21.8,,0.0,,3.8,,3.8,,0.0,,3.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-09-14,2020,9,14,†,17.5,,12.0,,14.8,,3.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-09-15,2020,9,15,†,19.5,,4.0,,11.8,,6.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-09-16,2020,9,16,†,25.5,,11.5,,18.5,,0.0,,0.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-09-17,2020,9,17,†,19.0,,12.5,,15.8,,2.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-09-18,2020,9,18,†,16.0,,4.0,,10.0,,8.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-09-19,2020,9,19,†,16.5,,0.0,,8.3,,9.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-09-20,2020,9,20,†,18.0,,5.5,,11.8,,6.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-09-21,2020,9,21,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-09-22,2020,9,22,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-09-23,2020,9,23,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-09-24,2020,9,24,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-09-25,2020,9,25,†,27.0,,12.5,,19.8,,0.0,,1.8,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-09-26,2020,9,26,†,26.0,,12.0,,19.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-09-27,2020,9,27,†,27.0,,18.0,,22.5,,0.0,,4.5,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-09-28,2020,9,28,†,27.0,,17.0,,22.0,,0.0,,4.0,,12.6,,0.0,,12.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-09-29,2020,9,29,†,19.5,,12.0,,15.8,,2.2,,0.0,,1.0,,0.0,,1.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-09-30,2020,9,30,†,18.0,,10.5,,14.3,,3.7,,0.0,,4.4,,0.0,,4.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-10-01,2020,10,1,†,18.0,,10.0,,14.0,,4.0,,0.0,,0.2,,0.0,,0.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-10-02,2020,10,2,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-10-03,2020,10,3,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-10-04,2020,10,4,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-10-05,2020,10,5,†,16.0,,1.0,,8.5,,9.5,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-10-06,2020,10,6,†,19.5,,5.0,,12.3,,5.7,,0.0,,0.2,,0.0,,0.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-10-07,2020,10,7,†,19.0,,12.5,,15.8,,2.2,,0.0,,2.6,,0.0,,2.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-10-08,2020,10,8,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-10-09,2020,10,9,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-10-10,2020,10,10,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-10-11,2020,10,11,†,12.0,,1.5,,6.8,,11.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-10-12,2020,10,12,†,16.0,,6.0,,11.0,,7.0,,0.0,,5.8,,0.0,,5.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-10-13,2020,10,13,†,18.5,,10.0,,14.3,,3.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-10-14,2020,10,14,†,17.0,,7.0,,12.0,,6.0,,0.0,,0.6,,0.0,,0.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-10-15,2020,10,15,†,15.0,,10.0,,12.5,,5.5,,0.0,,10.4,,0.0,,10.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-10-16,2020,10,16,†,12.0,,4.0,,8.0,,10.0,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-10-17,2020,10,17,†,13.5,,0.0,,6.8,,11.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-10-18,2020,10,18,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-10-19,2020,10,19,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-10-20,2020,10,20,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-10-21,2020,10,21,†,16.5,,5.0,,10.8,,7.2,,0.0,,2.8,,0.0,,2.8,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-10-22,2020,10,22,†,12.5,,5.0,,8.8,,9.2,,0.0,,0.2,,0.0,,0.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-10-23,2020,10,23,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-10-24,2020,10,24,†,8.0,,4.0,,6.0,,12.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-10-25,2020,10,25,†,7.0,,1.0,,4.0,,14.0,,0.0,,1.2,,0.0,,1.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-10-26,2020,10,26,†,8.0,,2.0,,5.0,,13.0,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-10-27,2020,10,27,†,6.0,,4.5,,5.3,,12.7,,0.0,,8.4,,0.0,,8.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-10-28,2020,10,28,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-10-29,2020,10,29,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-10-30,2020,10,30,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-10-31,2020,10,31,†,11.0,,-7.5,,1.8,,16.2,,0.0,,,M,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-11-01,2020,11,1,†,8.5,,0.0,,4.3,,13.7,,0.0,,0.2,,4.0,,6.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-11-02,2020,11,2,†,7.0,,-2.5,,2.3,,15.7,,0.0,,0.0,,0.0,T,0.0,,3.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-11-03,2020,11,3,†,7.0,,3.0,,5.0,,13.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-11-04,2020,11,4,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-11-05,2020,11,5,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-11-06,2020,11,6,†,21.0,,4.5,,12.8,,5.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-11-07,2020,11,7,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-11-08,2020,11,8,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-11-09,2020,11,9,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-11-10,2020,11,10,†,24.5,,5.5,,15.0,,3.0,,0.0,,1.0,,0.0,,1.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-11-11,2020,11,11,†,18.0,,10.5,,14.3,,3.7,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-11-12,2020,11,12,†,11.0,,4.0,,7.5,,10.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-11-13,2020,11,13,†,9.0,,-1.0,,4.0,,14.0,,0.0,,0.2,,0.0,,0.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-11-14,2020,11,14,†,8.5,,2.0,,5.3,,12.7,,0.0,,3.2,,0.0,,3.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-11-15,2020,11,15,†,12.5,,-1.5,,5.5,,12.5,,0.0,,0.6,,0.0,T,0.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-11-16,2020,11,16,†,5.0,,2.0,,3.5,,14.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-11-17,2020,11,17,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-11-18,2020,11,18,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-11-19,2020,11,19,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-11-20,2020,11,20,†,17.5,,12.0,,14.8,,3.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-11-21,2020,11,21,†,5.5,,2.5,,4.0,,14.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-11-22,2020,11,22,†,1.0,,-3.5,,-1.3,,19.3,,0.0,,0.0,,22.4,,23.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-11-23,2020,11,23,†,4.0,,-1.0,,1.5,,16.5,,0.0,,0.0,,0.0,T,0.0,,14.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-11-24,2020,11,24,†,3.0,,-2.0,,0.5,,17.5,,0.0,,0.8,,1.0,,1.8,,13.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-11-25,2020,11,25,†,7.0,,-1.0,,3.0,,15.0,,0.0,,7.0,,0.0,,7.0,,12.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-11-26,2020,11,26,†,11.0,,4.0,,7.5,,10.5,,0.0,,0.0,,0.0,,0.0,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-11-27,2020,11,27,†,8.0,,6.0,,7.0,,11.0,,0.0,,0.0,T,0.0,,0.0,T,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-11-28,2020,11,28,†,7.5,,2.0,,4.8,,13.2,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-11-29,2020,11,29,†,11.0,,-2.0,,4.5,,13.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-11-30,2020,11,30,†,4.5,,1.5,,3.0,,15.0,,0.0,,19.0,,5.4,,25.4,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-12-01,2020,12,1,†,0.0,,-2.5,,-1.3,,19.3,,0.0,,0.0,,3.8,,3.4,,4.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-12-02,2020,12,2,†,4.0,,-3.0,,0.5,,17.5,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-12-03,2020,12,3,†,5.0,,-3.0,,1.0,,17.0,,0.0,,1.4,,1.6,,4.8,,2.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-12-04,2020,12,4,†,3.0,,0.0,,1.5,,16.5,,0.0,,0.0,T,0.0,T,0.0,T,4.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-12-05,2020,12,5,†,0.5,,-2.5,,-1.0,,19.0,,0.0,,0.0,,0.0,,0.0,,1.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-12-06,2020,12,6,†,1.0,,-7.0,,-3.0,,21.0,,0.0,,0.0,,0.0,,0.0,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-12-07,2020,12,7,†,0.0,,-7.0,,-3.5,,21.5,,0.0,,0.0,,0.0,,0.0,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-12-08,2020,12,8,†,1.5,,-7.0,,-2.8,,20.8,,0.0,,0.0,,9.0,,8.0,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-12-09,2020,12,9,†,4.0,,-0.5,,1.8,,16.2,,0.0,,0.0,T,0.0,,0.0,T,8.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-12-10,2020,12,10,†,5.0,,1.5,,3.3,,14.7,,0.0,,0.0,,0.0,,0.0,,3.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-12-11,2020,12,11,†,9.0,,-2.5,,3.3,,14.7,,0.0,,0.0,,0.0,,0.0,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-12-12,2020,12,12,†,9.0,,2.5,,5.8,,12.2,,0.0,,8.0,,0.0,,8.0,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-12-13,2020,12,13,†,1.0,,-1.0,,0.0,,18.0,,0.0,,0.0,,0.0,T,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-12-14,2020,12,14,†,1.5,,-1.5,,0.0,,18.0,,0.0,,0.0,,0.0,T,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-12-15,2020,12,15,†,-2.0,,-5.5,,-3.8,,21.8,,0.0,,0.0,,0.0,T,0.0,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-12-16,2020,12,16,†,-6.5,,-10.0,,-8.3,,26.3,,0.0,,0.0,,0.6,,0.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-12-17,2020,12,17,†,-2.0,,-9.0,,-5.5,,23.5,,0.0,,0.0,,0.0,,0.0,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-12-18,2020,12,18,†,0.0,,-11.5,,-5.8,,23.8,,0.0,,0.0,,0.0,,0.0,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-12-19,2020,12,19,†,2.0,,-8.0,,-3.0,,21.0,,0.0,,2.8,,0.4,,3.4,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-12-20,2020,12,20,†,4.5,,0.0,,2.3,,15.7,,0.0,,0.6,,0.0,,0.6,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-12-21,2020,12,21,†,4.5,,-2.0,,1.3,,16.7,,0.0,,0.2,,0.0,,0.2,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-12-22,2020,12,22,†,3.0,,-1.0,,1.0,,17.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-12-23,2020,12,23,†,8.5,,0.0,,4.3,,13.7,,0.0,,5.6,,0.0,,5.6,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-12-24,2020,12,24,†,8.0,,2.0,,5.0,,13.0,,0.0,,0.8,,10.0,,14.0,,0.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-12-25,2020,12,25,†,-0.5,,-3.0,,-1.8,,19.8,,0.0,,0.0,,4.6,,3.2,,10.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-12-26,2020,12,26,†,-2.0,,-6.0,,-4.0,,22.0,,0.0,,0.0,,0.6,,0.4,,15.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-12-27,2020,12,27,†,4.5,,-4.5,,0.0,,18.0,,0.0,,6.4,,0.0,,6.4,,15.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-12-28,2020,12,28,†,2.0,,-1.0,,0.5,,17.5,,0.0,,0.2,,0.0,T,0.2,,8.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-12-29,2020,12,29,†,-1.5,,-5.5,,-3.5,,21.5,,0.0,,0.0,,2.2,,2.4,,6.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-12-30,2020,12,30,†,5.0,,-7.0,,-1.0,,19.0,,0.0,,2.2,,0.0,T,2.2,,7.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2020-12-31,2020,12,31,†,1.5,,-1.0,,0.3,,17.7,,0.0,,0.0,,0.0,,0.0,,3.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-01-01,2021,1,1,†,1.5,,-7.0,,-2.8,,20.8,,0.0,,6.0,,4.8,,12.0,,4.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-01-02,2021,1,2,†,1.5,,-2.0,,-0.3,,18.3,,0.0,,0.0,,0.2,,0.0,,9.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-01-03,2021,1,3,†,1.5,,-2.0,,-0.3,,18.3,,0.0,,0.0,T,1.0,,2.0,,9.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-01-04,2021,1,4,†,1.0,,-1.5,,-0.3,,18.3,,0.0,,0.0,,0.0,T,0.0,,7.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-01-05,2021,1,5,†,1.0,,-1.0,,0.0,,18.0,,0.0,,0.0,,0.0,T,0.0,,6.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-01-06,2021,1,6,†,1.5,,-1.5,,0.0,,18.0,,0.0,,0.0,,0.0,,0.0,,6.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-01-07,2021,1,7,†,0.5,,-4.0,,-1.8,,19.8,,0.0,,0.0,,0.0,,0.0,,5.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-01-08,2021,1,8,†,-1.5,,-9.0,,-5.3,,23.3,,0.0,,0.0,,0.0,,0.0,,5.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-01-09,2021,1,9,†,3.5,,-6.5,,-1.5,,19.5,,0.0,,0.0,,0.0,,0.0,,5.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-01-10,2021,1,10,†,1.5,,-2.5,,-0.5,,18.5,,0.0,,0.0,,0.0,,0.0,,5.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-01-11,2021,1,11,†,0.5,,-7.0,,-3.3,,21.3,,0.0,,0.0,,0.0,,0.0,,5.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-01-12,2021,1,12,†,0.0,,-2.5,,-1.3,,19.3,,0.0,,0.0,T,0.2,,0.0,T,5.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-01-13,2021,1,13,†,,,,,,,,,,,,,,,,,4.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-01-14,2021,1,14,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-01-15,2021,1,15,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-01-16,2021,1,16,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-01-17,2021,1,17,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-01-18,2021,1,18,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-01-19,2021,1,19,†,1.5,,-3.0,,-0.8,,18.8,,0.0,,0.0,,0.0,T,0.0,,1.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-01-20,2021,1,20,†,0.0,,-8.5,,-4.3,,22.3,,0.0,,0.0,,0.0,T,0.0,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-01-21,2021,1,21,†,3.0,,-6.0,,-1.5,,19.5,,0.0,,0.0,,0.6,,0.6,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-01-22,2021,1,22,†,-0.5,,-5.0,,-2.8,,20.8,,0.0,,0.0,,1.4,,0.4,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-01-23,2021,1,23,†,-4.5,,-13.5,,-9.0,,27.0,,0.0,,0.0,,0.0,,0.0,,1.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-01-24,2021,1,24,†,-2.5,,-10.5,,-6.5,,24.5,,0.0,,0.0,,0.0,,0.0,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-01-25,2021,1,25,†,2.5,,-6.0,,-1.8,,19.8,,0.0,,0.0,,0.0,,0.0,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-01-26,2021,1,26,†,-1.5,,-4.0,,-2.8,,20.8,,0.0,,0.0,T,6.2,,6.2,,0.0,T,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-01-27,2021,1,27,†,-3.0,,-7.0,,-5.0,,23.0,,0.0,,0.0,,0.0,,0.0,,6.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-01-28,2021,1,28,†,-7.0,,-14.0,,-10.5,,28.5,,0.0,,0.0,,0.0,T,0.0,,5.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-01-29,2021,1,29,†,-8.0,,-14.0,,-11.0,,29.0,,0.0,,0.0,,0.0,T,0.0,,5.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-01-30,2021,1,30,†,-2.0,,-16.0,,-9.0,,27.0,,0.0,,0.0,,0.0,,0.0,,5.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-01-31,2021,1,31,†,-5.0,,-12.0,,-8.5,,26.5,,0.0,,0.0,,0.0,,0.0,,5.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-02-01,2021,2,1,†,-3.0,,-11.5,,-7.3,,25.3,,0.0,,0.0,,0.0,,0.0,,5.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-02-02,2021,2,2,†,-1.0,,-9.5,,-5.3,,23.3,,0.0,,0.0,,0.0,,0.0,,5.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-02-03,2021,2,3,†,1.0,,-7.0,,-3.0,,21.0,,0.0,,0.0,,0.0,,0.0,,5.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-02-04,2021,2,4,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-02-05,2021,2,5,†,,M,,M,,M,,M,,M,,M,,M,,M,,M,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-02-06,2021,2,6,†,,M,,M,,M,,M,,M,,M,,M,,M,,M,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-02-07,2021,2,7,,,,,,,,,,,,,,,,,,,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-02-08,2021,2,8,†,-5.5,,-13.5,,-9.5,,27.5,,0.0,,0.0,,0.8,,0.6,,6.0,,,,,
-79.47,43.78,TORONTO NORTH YORK,615S001,2021-02-09,2021,2,9,†,-2.0,,-10.5,,-6.3,,24.3,,0.0,,0.0,,0.0,,0.0,,7.0,,,,,
