Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-03-17,2017,3,17,,5.5,,-5.5,,0.0,,18.0,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-03-18,2017,3,18,,0.7,,-1.6,,-0.5,,18.5,,0.0,,0.2,,3.2,,2.8,,2.0,,8.0,,44,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-03-19,2017,3,19,,8.0,,-1.8,,3.1,,14.9,,0.0,,0.0,,0.0,T,0.0,T,3.0,,,,<31,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-03-20,2017,3,20,,6.1,,-2.1,,2.0,,16.0,,0.0,,0.0,T,0.0,,0.0,T,,,,,<31,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-03-21,2017,3,21,,11.8,,-4.3,,3.8,,14.2,,0.0,,,M,0.0,T,,M,,,31.0,,63,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-03-22,2017,3,22,,-4.1,,-9.8,,-7.0,,25.0,,0.0,,0.0,,0.0,,0.0,,,,35.0,,59,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-03-23,2017,3,23,,2.5,,-8.9,,-3.2,,21.2,,0.0,,0.0,,0.0,,0.0,,,,13.0,,35,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-03-24,2017,3,24,,13.5,,0.1,,6.8,,11.2,,0.0,,7.2,,0.0,,7.2,,,,36.0,,39,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-03-25,2017,3,25,,3.5,,0.2,,1.9,,16.1,,0.0,,5.8,,0.4,,6.2,,,,7.0,,41,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-03-26,2017,3,26,,5.8,,-0.2,,2.8,,15.2,,0.0,,2.8,,0.0,,2.8,,,,12.0,,50,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-03-27,2017,3,27,,14.5,,4.9,,9.7,,8.3,,0.0,,2.4,,0.0,,2.4,,,,,,<31,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-03-28,2017,3,28,,8.6,,1.3,,5.0,,13.0,,0.0,,0.0,,0.0,,0.0,,,,3.0,,39,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-03-29,2017,3,29,,9.4,E,,M,,M,,M,,M,0.0,,0.0,,0.0,,,,34.0,,33,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-03-30,2017,3,30,,2.9,E,0.3,E,1.6,E,16.4,E,0.0,E,,M,,M,2.2,E,2.0,,,M,,M
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-03-31,2017,3,31,,,,,,,,,,,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-04-01,2017,4,1,,10.1,,0.9,,5.5,,12.5,,0.0,,0.0,,0.0,T,0.0,T,,,32.0,,39,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-04-02,2017,4,2,,15.4,,1.3,,8.4,,9.6,,0.0,,0.0,,0.0,,0.0,,,,33.0,,33,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-04-03,2017,4,3,,12.0,,4.4,,8.2,,9.8,,0.0,,0.8,,0.0,,0.8,,,,10.0,,54,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-04-04,2017,4,4,,11.3,,2.9,,7.1,,10.9,,0.0,,23.8,,0.0,,23.8,,,,25.0,,56,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-04-05,2017,4,5,,10.8,,3.1,,7.0,,11.0,,0.0,,0.0,,0.0,,0.0,,,,6.0,,44,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-04-06,2017,4,6,,7.1,,0.4,,3.8,,14.2,,0.0,,22.2,,0.4,,22.6,,0.0,T,35.0,,57,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-04-07,2017,4,7,,4.0,,-1.0,,1.5,,16.5,,0.0,,0.0,,3.0,,2.8,,2.0,,34.0,,69,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-04-08,2017,4,8,,11.8,,-0.1,,5.9,,12.1,,0.0,,0.0,,0.0,,0.0,,,,32.0,,44,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-04-09,2017,4,9,,18.3,,-0.6,,8.9,,9.1,,0.0,,0.0,,0.0,,0.0,,,,18.0,,43,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-04-10,2017,4,10,,23.1,,7.1,,15.1,,2.9,,0.0,,3.8,,0.0,,3.8,,,,29.0,,59,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-04-11,2017,4,11,,18.2,,7.7,,13.0,,5.0,,0.0,,5.4,,0.0,,5.4,,,,32.0,,48,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-04-12,2017,4,12,,7.7,,1.6,,4.7,,13.3,,0.0,,0.0,,0.0,,0.0,,,,29.0,,43,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-04-13,2017,4,13,,13.6,,0.7,,7.2,,10.8,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-04-14,2017,4,14,,,,,,,,,,,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-04-15,2017,4,15,,18.5,,2.6,,10.6,,7.4,,0.0,,7.0,,0.0,,7.0,,,,,,<31,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-04-16,2017,4,16,,22.1,,9.1,,15.6,,2.4,,0.0,,4.8,,0.0,,4.8,,,,25.0,,70,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-04-17,2017,4,17,,9.7,,0.0,,4.9,,13.1,,0.0,,0.0,,0.0,,0.0,,,,35.0,,46,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-04-18,2017,4,18,,8.3,,-1.1,,3.6,,14.4,,0.0,,0.0,,0.0,,0.0,,,,11.0,,37,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-04-19,2017,4,19,,19.7,,5.3,,12.5,,5.5,,0.0,,3.2,,0.0,,3.2,,,,32.0,,44,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-04-20,2017,4,20,,7.7,,4.7,,6.2,,11.8,,0.0,,15.1,,0.0,,15.1,,,,11.0,,43,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-04-21,2017,4,21,,13.1,,5.1,,9.1,,8.9,,0.0,,0.0,T,0.0,,0.0,T,,,29.0,,50,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-04-22,2017,4,22,,,,,,,,,,,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-04-23,2017,4,23,,20.3,,1.2,,10.8,,7.2,,0.0,,0.0,,0.0,,0.0,,,,24.0,,35,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-04-24,2017,4,24,,11.8,,5.3,,8.6,,9.4,,0.0,,0.0,,0.0,,0.0,,,,12.0,,35,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-04-25,2017,4,25,,11.2,,5.2,,8.2,,9.8,,0.0,,3.8,,0.0,,3.8,,,,13.0,,48,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-04-26,2017,4,26,,15.8,,9.4,,12.6,,5.4,,0.0,,0.0,,0.0,,0.0,,,,10.0,,33,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-04-27,2017,4,27,,24.8,,9.7,,17.3,,0.7,,0.0,,8.2,,0.0,,8.2,,,,25.0,,50,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-04-28,2017,4,28,,18.0,,8.8,,13.4,,4.6,,0.0,,0.0,,0.0,,0.0,,,,22.0,,43,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-04-29,2017,4,29,,14.3,,5.4,,9.9,,8.1,,0.0,,0.0,,0.0,,0.0,,,,34.0,,43,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-04-30,2017,4,30,,,,,,,,,,,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-05-01,2017,5,1,,14.9,,5.3,,10.1,,7.9,,0.0,,24.8,,0.0,,24.8,,,,22.0,,43,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-05-02,2017,5,2,,11.2,,5.3,,8.3,,9.7,,0.0,,1.4,,0.0,,1.4,,,,25.0,,56,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-05-03,2017,5,3,,13.8,,3.7,,8.8,,9.2,,0.0,,0.0,,0.0,,0.0,,,,32.0,,44,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-05-04,2017,5,4,,10.2,,3.1,,6.7,,11.3,,0.0,,20.6,,0.0,,20.6,,,,9.0,,39,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-05-05,2017,5,5,,,,,,,,,,,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-05-06,2017,5,6,,8.0,,4.3,,6.2,,11.8,,0.0,,2.0,,0.0,,2.0,,,,33.0,,50,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-05-07,2017,5,7,,9.0,,2.9,,6.0,,12.0,,0.0,,1.4,,0.0,,1.4,,,,33.0,,52,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-05-08,2017,5,8,,10.9,,0.9,,5.9,,12.1,,0.0,,0.0,,0.0,,0.0,,,,34.0,,43,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-05-09,2017,5,9,,11.7,,3.3,,7.5,,10.5,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-05-10,2017,5,10,,11.3,,2.5,,6.9,,11.1,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-05-11,2017,5,11,,14.2,,5.4,,9.8,,8.2,,0.0,,0.0,,0.0,,0.0,,,,11.0,,43,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-05-12,2017,5,12,,15.9,,3.8,,9.9,,8.1,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-05-13,2017,5,13,,15.5,,7.9,,11.7,,6.3,,0.0,,2.8,,0.0,,2.8,,,,,,<31,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-05-14,2017,5,14,,17.1,,5.2,,11.2,,6.8,,0.0,,0.0,T,0.0,,0.0,T,,,32.0,,67,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-05-15,2017,5,15,,17.6,,6.9,,12.3,,5.7,,0.0,,0.0,,0.0,,0.0,,,,34.0,,44,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-05-16,2017,5,16,,16.9,,7.4,,12.2,,5.8,,0.0,,0.0,T,0.0,,0.0,T,,,24.0,,32,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-05-17,2017,5,17,,30.4,,8.6,,19.5,,0.0,,1.5,,0.0,,0.0,,0.0,,,,24.0,,56,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-05-18,2017,5,18,,30.4,,16.9,,23.7,,0.0,,5.7,,5.6,,0.0,,5.6,,,,21.0,,72,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-05-19,2017,5,19,,16.9,,6.8,,11.9,,6.1,,0.0,,0.0,,0.0,,0.0,,,,34.0,,46,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-05-20,2017,5,20,,15.7,,4.9,,10.3,,7.7,,0.0,,0.0,T,0.0,,0.0,T,,,11.0,,48,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-05-21,2017,5,21,,13.2,,10.6,,11.9,,6.1,,0.0,,17.7,,0.0,,17.7,,,,11.0,,44,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-05-22,2017,5,22,,16.6,,8.2,,12.4,,5.6,,0.0,,0.0,,0.0,,0.0,,,,24.0,,41,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-05-23,2017,5,23,,22.2,,7.0,,14.6,,3.4,,0.0,,0.0,,0.0,,0.0,,,,29.0,,32,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-05-24,2017,5,24,,22.3,,12.3,,17.3,,0.7,,0.0,,0.0,T,0.0,,0.0,T,,,12.0,,44,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-05-25,2017,5,25,,15.2,,11.5,,13.4,,4.6,,0.0,,32.2,,0.0,,32.2,,,,9.0,,52,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-05-26,2017,5,26,,18.5,,12.5,,15.5,,2.5,,0.0,,3.7,,0.0,,3.7,,,,32.0,,32,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-05-27,2017,5,27,,18.6,,12.3,,15.5,,2.5,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-05-28,2017,5,28,,20.8,,9.7,,15.3,,2.7,,0.0,,0.0,,0.0,,0.0,,,,13.0,,33,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-05-29,2017,5,29,,25.3,,12.6,,19.0,,0.0,,1.0,,5.8,,0.0,,5.8,,,,25.0,,44,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-05-30,2017,5,30,,22.1,,12.5,,17.3,,0.7,,0.0,,19.2,,0.0,,19.2,,,,31.0,,48,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-05-31,2017,5,31,,22.4,,10.7,,16.6,,1.4,,0.0,,0.0,T,0.0,,0.0,T,,,25.0,,56,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-06-01,2017,6,1,,17.3,,9.7,,13.5,,4.5,,0.0,,1.2,,0.0,,1.2,,,,31.0,,43,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-06-02,2017,6,2,,18.7,,8.8,,13.8,,4.2,,0.0,,0.0,,0.0,,0.0,,,,34.0,,52,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-06-03,2017,6,3,,22.0,,8.9,,15.5,,2.5,,0.0,,0.0,,0.0,,0.0,,,,32.0,,32,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-06-04,2017,6,4,,,,,,,,,,,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-06-05,2017,6,5,,16.5,,11.8,,14.2,,3.8,,0.0,,0.0,T,0.0,,0.0,T,,,34.0,,37,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-06-06,2017,6,6,,15.5,,8.4,,12.0,,6.0,,0.0,,1.0,,0.0,,1.0,,,,3.0,,46,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-06-07,2017,6,7,,,,,,,,,,,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-06-08,2017,6,8,,23.7,,9.8,,16.8,,1.2,,0.0,,0.0,,0.0,,0.0,,,,14.0,,32,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-06-09,2017,6,9,,25.9,,12.5,,19.2,,0.0,,1.2,,2.0,,0.0,,2.0,,,,34.0,,39,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-06-10,2017,6,10,,28.0,,13.3,,20.7,,0.0,,2.7,,0.0,,0.0,,0.0,,,,21.0,,43,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-06-11,2017,6,11,,31.6,,20.7,,26.2,,0.0,,8.2,,0.0,,0.0,,0.0,,,,22.0,,46,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-06-12,2017,6,12,,31.8,,20.4,,26.1,,0.0,,8.1,,0.0,,0.0,,0.0,,,,21.0,,44,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-06-13,2017,6,13,,,,,,,,,,,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-06-14,2017,6,14,,22.9,,13.7,,18.3,,0.0,,0.3,,0.0,,0.0,,0.0,,,,13.0,,33,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-06-15,2017,6,15,,19.7,,14.1,,16.9,,1.1,,0.0,,0.0,T,0.0,,0.0,T,,,11.0,,33,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-06-16,2017,6,16,,29.8,,15.8,,22.8,,0.0,,4.8,,1.1,,0.0,,1.1,,,,24.0,,44,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-06-17,2017,6,17,,27.8,,18.6,,23.2,,0.0,,5.2,,15.9,,0.0,,15.9,,,,32.0,,43,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-06-18,2017,6,18,,29.3,,18.4,,23.9,,0.0,,5.9,,3.2,,0.0,,3.2,,,,22.0,,50,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-06-19,2017,6,19,,26.4,,16.8,,21.6,,0.0,,3.6,,0.4,,0.0,,0.4,,,,25.0,,33,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-06-20,2017,6,20,,22.0,,13.2,,17.6,,0.4,,0.0,,10.0,,0.0,,10.0,,,,32.0,,41,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-06-21,2017,6,21,,23.5,,12.5,,18.0,,0.0,,0.0,,0.0,T,0.0,,0.0,T,,,27.0,,32,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-06-22,2017,6,22,,22.5,,11.4,,17.0,,1.0,,0.0,,7.0,,0.0,,7.0,,,,19.0,,35,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-06-23,2017,6,23,,24.9,,17.2,,21.1,,0.0,,3.1,,45.0,,0.0,,45.0,,,,31.0,,43,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-06-24,2017,6,24,,24.1,,16.5,,20.3,,0.0,,2.3,,0.0,,0.0,,0.0,,,,29.0,,46,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-06-25,2017,6,25,,21.9,,12.9,,17.4,,0.6,,0.0,,7.2,,0.0,,7.2,,,,26.0,,59,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-06-26,2017,6,26,,20.9,,10.6,,15.8,,2.2,,0.0,,15.4,,0.0,,15.4,,,,17.0,,35,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-06-27,2017,6,27,,19.9,,9.5,,14.7,,3.3,,0.0,,0.4,,0.0,,0.4,,,,32.0,,41,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-06-28,2017,6,28,,25.3,,10.9,,18.1,,0.0,,0.1,,0.0,T,0.0,,0.0,T,,,20.0,,39,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-06-29,2017,6,29,,,,,,,,,,,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-06-30,2017,6,30,,28.4,,18.9,,23.7,,0.0,,5.7,,6.3,,0.0,,6.3,,,,23.0,,35,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-07-01,2017,7,1,,26.0,,16.3,,21.2,,0.0,,3.2,,0.4,,0.0,,0.4,,,,27.0,,32,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-07-02,2017,7,2,,,,,,,,,,,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-07-03,2017,7,3,,,,,,,,,,,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-07-04,2017,7,4,,,,,,,,,,,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-07-05,2017,7,5,,26.4,,13.2,,19.8,,0.0,,1.8,,0.0,,0.0,,0.0,,,,11.0,,32,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-07-06,2017,7,6,,29.7,,14.2,,22.0,,0.0,,4.0,,0.0,,0.0,,0.0,,,,19.0,,39,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-07-07,2017,7,7,,28.7,,18.5,,23.6,,0.0,,5.6,,6.3,,0.0,,6.3,,,,18.0,,57,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-07-08,2017,7,8,,23.0,,16.0,,19.5,,0.0,,1.5,,0.0,,0.0,,0.0,,,,32.0,,50,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-07-09,2017,7,9,,26.9,,15.1,,21.0,,0.0,,3.0,,9.0,,0.0,,9.0,,,,27.0,,41,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-07-10,2017,7,10,,25.6,,16.6,,21.1,,0.0,,3.1,,0.2,,0.0,,0.2,,,,18.0,,32,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-07-11,2017,7,11,,,,,,,,,,,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-07-12,2017,7,12,,,,,,,,,,,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-07-13,2017,7,13,,,,,,,,,,,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-07-14,2017,7,14,,26.4,,16.8,,21.6,,0.0,,3.6,,0.3,,0.0,,0.3,,,,29.0,,37,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-07-15,2017,7,15,,27.6,,17.5,,22.6,,0.0,,4.6,,0.0,,0.0,,0.0,,,,30.0,,33,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-07-16,2017,7,16,,,,,,,,,,,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-07-17,2017,7,17,,,,,,,,,,,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-07-18,2017,7,18,,,,,,,,,,,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-07-19,2017,7,19,,30.8,,17.1,,24.0,,0.0,,6.0,,0.0,,0.0,,0.0,,,,33.0,,35,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-07-20,2017,7,20,,,,,,,,,,,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-07-21,2017,7,21,,28.4,,17.3,,22.9,,0.0,,4.9,,0.0,,0.0,,0.0,,,,32.0,,37,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-07-22,2017,7,22,,,,,,,,,,,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-07-23,2017,7,23,,24.2,,19.2,,21.7,,0.0,,3.7,,0.0,T,0.0,,0.0,T,,,11.0,,33,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-07-24,2017,7,24,,22.2,,15.8,,19.0,,0.0,,1.0,,1.2,,0.0,,1.2,,,,1.0,,35,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-07-25,2017,7,25,,23.5,,15.2,,19.4,,0.0,,1.4,,0.0,,0.0,,0.0,,,,2.0,,32,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-07-26,2017,7,26,,,,,,,,,,,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-07-27,2017,7,27,,,,,,,,,,,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-07-28,2017,7,28,,22.6,,14.8,,18.7,,0.0,,0.7,,0.0,,0.0,,0.0,,,,3.0,,41,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-07-29,2017,7,29,,27.2,,14.8,,21.0,,0.0,,3.0,,0.0,,0.0,,0.0,,,,36.0,,39,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-07-30,2017,7,30,,29.2,,18.4,,23.8,,0.0,,5.8,,0.0,,0.0,,0.0,,,,33.0,,41,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-07-31,2017,7,31,,29.8,,17.2,,23.5,,0.0,,5.5,,0.0,,0.0,,0.0,,,,10.0,,32,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-08-01,2017,8,1,,29.5,,17.8,,23.7,,0.0,,5.7,,0.2,,0.0,,0.2,,,,23.0,,41,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-08-02,2017,8,2,,29.2,,16.6,,22.9,,0.0,,4.9,,1.0,,0.0,,1.0,,,,16.0,,44,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-08-03,2017,8,3,,27.5,,16.6,,22.1,,0.0,,4.1,,3.8,,0.0,,3.8,,,,17.0,,35,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-08-04,2017,8,4,,25.7,,15.1,,20.4,,0.0,,2.4,,22.4,,0.0,,22.4,,,,19.0,,59,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-08-05,2017,8,5,,21.1,,13.4,,17.3,,0.7,,0.0,,0.0,T,0.0,,0.0,T,,,29.0,,52,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-08-06,2017,8,6,,25.4,,12.2,,18.8,,0.0,,0.8,,0.0,T,0.0,,0.0,T,,,25.0,,32,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-08-07,2017,8,7,,,M,14.3,E,,M,,M,,M,,M,,,,M,,,,M,,M
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-08-08,2017,8,8,,25.6,,12.5,,19.1,,0.0,,1.1,,0.0,,0.0,,0.0,,,,27.0,,46,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-08-09,2017,8,9,,28.8,,16.1,,22.5,,0.0,,4.5,,0.0,,0.0,,0.0,,,,34.0,,48,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-08-10,2017,8,10,,27.1,,14.7,,20.9,,0.0,,2.9,,0.0,,0.0,,0.0,,,,20.0,,33,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-08-11,2017,8,11,,24.9,,17.0,,21.0,,0.0,,3.0,,3.1,,0.0,,3.1,,,,17.0,,39,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-08-12,2017,8,12,,25.6,,15.8,,20.7,,0.0,,2.7,,0.2,,0.0,,0.2,,,,34.0,,44,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-08-13,2017,8,13,,26.0,,13.4,,19.7,,0.0,,1.7,,0.0,,0.0,,0.0,,,,23.0,,35,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-08-14,2017,8,14,,,,,,,,,,,,,,,,,,,,,,,
-79.37,43.86,TORONTO BUTTONVILLE A,6158410,2017-08-15,2017,8,15,,26.6,,16.2,,21.4,,0.0,,3.4,,4.8,,0.0,,4.8,,,,31.0,,35,
